case_id,source,year,token,concept,url,title,excerpt,availability,label,reviewer_id,blinded
a6140896cd33c01e2e14e4fd8f9a44331ddc16f739648a5ffc945d5daa4fb1dc,thehindubusinessline.com,2026,FOOD_SECURITY,"Reliable access to adequate food, insecurity of that access, and substantive food-security policy, supply or humanitarian conditions; not hunger severity.",https://www.thehindubusinessline.com/news/world/how-engineers-in-a-whatsapp-group-are-guiding-nepals-tunnel-rescue-efforts/article71427042.ece,,"That exchange and others posted on the group, which has more than 500 members, were seen by Reuters.",insufficient_context,,,False
13f3d308e1d23303104f02dbeb6adf8318695a6ccc962f8c48c7e6b5b3dfb350,freepressjournal.in,2026,FOOD_SECURITY,"Reliable access to adequate food, insecurity of that access, and substantive food-security policy, supply or humanitarian conditions; not hunger severity.",https://www.freepressjournal.in/world/maps-last-locations-500-experts-how-a-whatsapp-group-became-nepal-rescuers-lifeline,,"As rescuers searched the buried Chilime hydropower plant near the Chinese border last week, a government official sought help from the WhatsApp group.",insufficient_context,,,False
3c78cf7b97823f712d589f8a4991a8270a2b04f3c79f2546f55db8f8023f49a3,actionforex.com,2016,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",http://www.actionforex.com/analysis/daily-forex-fundamentals/nfp-aftermath-20160905271095/,,,document_unavailable,,,False
144fa4dcca5c9b0b0e10d4d75d7652603832ff23bf92760aebc3861ba0fd7ca7,msn.com,2016,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",http://www.msn.com/en-nz/travel/tripideas/an-epic-road-trip-through-australias-cape-york/ar-AAivbrs,MSN,,insufficient_context,,,False
745ce5ea9b3a0e51f50d97462aac8078fa91098c90b12e4e77414578a6310c67,iol.co.za,2016,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",http://www.iol.co.za/business/news/outlook-gloomy-as-infrastructure-spend-falls-short-2064399,Outlook gloomy as infrastructure spend falls short,"“Of importance is to address the youth unemployment which stands at more than 60 percent currently,” Saville said.",insufficient_context,,,False
9fc579509eb8b813bc28441a18f3f35a77454c6bf3b517d50cc0c6f070c3ccae,withinnigeria.news,2016,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",http://www.withinnigeria.news/new-un-report-shows-nigeria-deeply-divided/,,,document_unavailable,,,False
c53b0be8810a53fd1c46c0fa9107188b6dbdfc63af09b9cf9c5adabe43e981ec,finanznachrichten.de,2016,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",http://www.finanznachrichten.de/nachrichten-2016-09/38486308-asian-markets-in-positive-territory-020.htm,Asian Markets In Positive Territory,,insufficient_context,,,False
3abc7068da84c135a0f8c2e64d7db048f0dc10c7d1a09cc9c0791e3a07c1dc5a,chimpreports.com,2016,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",http://www.chimpreports.com/govt-agencies-review-performance-at-munyonyo-retreat/,,,insufficient_context,,,False
e53aece2e1ca9300a1497bf6a9948547039eda8f6bc20d4e6b8a8107314a14ef,nypost.com,2016,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",http://nypost.com/2016/09/05/giuliani-ny-could-be-detroit-if-i-hadnt-turned-it-around/,,,document_unavailable,,,False
893f9409781bc16c08b51bd4c36604c9635426fc13d743ca559a9cd1796118af,itnnews.lk,2016,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",http://www.itnnews.lk/lead_story/pm-reveals-of-plans-to-set-up-50-trade-zones-from-kandy-to-hambantota/,,,document_unavailable,,,False
3c5e776fc8d12f0e141e02af5b93b4aeaa51f6ee32dbe0c0466e5ee4bbd6cd54,standard.net,2020,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://www.standard.net/online_features/money_and_finance/five-ways-to-help-protect-yourself-from-unemployment-insurance-fraud/article_cf86e1c1-55d4-565f-abe6-8148b2a3eaad.html,,,document_unavailable,,,False
89d63a5c5eee9445a11b3bad606b12ab1e69dd826cc22ae8ca49f54ce99651c5,suntimes.com,2020,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://chicago.suntimes.com/2020/9/5/21399659/janice-schakowsky-congress-9th-district-democrat-nominee-house-rep-2020-election-incumbent-illinois,,"Instead, the Republicans are resisting and delaying extended unemployment insurance, food support, moratorium on evictions, access to affordable health care and prescription drugs.",retrieved_context,,,False
8ff6299d38057a3d44f1ed9183cd79d2cbb9251e85f262e4b7639a6225686efb,noosanews.com.au,2020,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://www.noosanews.com.au/news/big-pandemic-mistake-scomo-made/4093364/,,,document_unavailable,,,False
5c4aa90d7b080ec8063905db4414e74c31c17c3bfee3bd6e9e04c0cdad3400cb,vanguardngr.com,2020,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://www.vanguardngr.com/2020/09/they-turned-us-to-prostitutes-starved-us-for-days-libya-returnee-victims/,,"Nigerians, especially youths, left the shores of the country in search of better living conditions, owing mostly to unemployment.",retrieved_context,,,False
4003276bc902657756b03f014f5b2466bee51f6f6ce3ed8ae6f6211e6daec9ee,country93.ca,2020,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://www.country93.ca/2020/09/05/unemployment-in-stratford-bruce-peninsula-region-rises-to-8-7-in-august/,,The regional unemployment rate in the area that includes Grey and Bruce counties rose slightly in August.,retrieved_context,,,False
a25c2794692f8bdb2a2595ff1300198f44695d1314fddc109a4f6d2c41992b3d,belleplaineherald.com,2020,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",http://www.belleplaineherald.com/online_features/money_and_finance/five-ways-to-help-protect-yourself-from-unemployment-insurance-fraud/article_e727e400-9c8b-56f7-928e-f7806613783f.html,,,document_unavailable,,,False
115997f2ba869baf7d911a328daba65dae90e55124d954ed81f4eb4f335710d4,prairiepost.com,2020,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://www.prairiepost.com/online_features/money_and_finance/five-ways-to-help-protect-yourself-from-unemployment-insurance-fraud/article_7418b62c-d5c3-5abb-8b5f-edf8f405fd92.html,,,document_unavailable,,,False
b1d882250be6684c051e1097a123253f2547fefaf978215d5884f759677cf783,dailymercury.com.au,2020,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://www.dailymercury.com.au/news/big-pandemic-mistake-scomo-made/4093364/,,,document_unavailable,,,False
2485b3733f5a41a3244eac8d6fa53fdb4bef5fc7cb95e6177809b76ff7481d46,news4jax.com,2023,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://www.news4jax.com/news/local/2023/09/05/florida-lottery-winners-are-losing-money-to-deo-overpayments-has-this-happened-to-you/,,More people are losing cash prizes over unemployment overpayment issues.,retrieved_context,,,False
0fd714ec6f9e19912344472e8d9ee929d221dcecbfcb9089ffcc7ff5af1461e1,capitalandmain.com,2023,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://capitalandmain.com/after-a-century-oil-and-gas-problems-persist-on-navajo-lands,,"Uranium, coal, oil and gas all flowed off the reservation, yet poverty and unemployment rates remain stubbornly high.",retrieved_context,,,False
c60f574ee6f89eceb99639cf64f8b9ba5a2d1a99373976b1ae89d3a2f4e01027,bankerandtradesman.com,2023,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://bankerandtradesman.com/qa-atlanta-fed-president-sees-rates-staying-higher-for-longer/,,,document_unavailable,,,False
b909e630a4a5714a13061d4a31b5c28790e188aeaa895626025c6c9540e360c1,breitbart.com,2023,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://www.breitbart.com:443/politics/2023/09/04/economist-wolfers-polling-gop-on-the-economy-pointless-dislike-of-biden-slants-answers/,,"Unemployment is down, inflation is down, economic growth is up, real wages are up.",retrieved_context,,,False
4a9e7676f94c18a46c5cfcd31eaa532d02494e54be8128c96ef6bdfcd580af66,marketscreener.com,2023,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://www.marketscreener.com/news/latest/U-S-Conference-Board-s-Employment-Trends-Index-Points-to-Cooler-Jobs-Market--44773882/,,The Labor Department's jobs report Friday showed slower hiring and rising unemployment over the summer.,insufficient_context,,,False
86378f3e1d8e52319c6d304c033a9d2f4336fe13d22142287b6660c35d96cad7,nsnews.com,2023,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://www.nsnews.com/the-mix/political-pressure-to-stop-rate-hikes-now-coming-from-premiers-as-boc-decision-nears-7496975,,,document_unavailable,,,False
25d96925999e7561ffc3cce7d7a1dd3274feac09fce9cc62d388be02bc543f40,dailydemocrat.com,2023,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://www.dailydemocrat.com/2023/09/05/econometer-is-the-federal-reserve-correct-in-considering-additional-rate-hikes/,,,document_unavailable,,,False
a23aeebff2d5ecb0eb4f28435b5a8c472cbde059880e59137483b3df58e293e3,bignewsnetwork.com,2023,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://www.bignewsnetwork.com/news/273956208/18th-g20-summit-an-opportunity-to-build-a-more-resilient-global-economy,,"In Los Cabos (Mexico) in 2012, the G20 focused on fighting youth unemployment and creating quality jobs.",retrieved_context,,,False
0272f5478a96a5e6f01ab04e0d6fc49af19dfc4a6270bb4d04669fb24163862b,tpr.org,2025,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://www.tpr.org/economy-and-labor/2025-09-04/san-antonio-built-tundra-and-sequoia-sales-take-august-hits,,"Sign up for TPR Today, Texas Public Radio's newsletter that brings our top stories to your inbox each morning.",insufficient_context,,,False
09a5c5dd5c71b7ed7fca3f7a45a7a0fc4470fd0c85920dd307dad06386f31c76,forbes.com,2025,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://www.forbes.com/sites/andreahill/2025/09/04/emerging-business-trends-what-if-tariffs-and-ai-meet-baby-boom/,,,document_unavailable,,,False
e15651ebd4184bdde2f071607954273b17ccaa2362b10748b94375067ec06a7e,richmond-news.com,2025,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://www.richmond-news.com/national-news/eby-says-temporary-foreign-worker-program-should-be-scrapped-or-reformed-11166793,,,document_unavailable,,,False
aea66d5913da5094e0caae0a970e444817f5d74ca57929b2e8639634ff627f87,rttnews.com,2025,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://www.rttnews.com/3571806/win-streak-may-continue-for-south-korea-shares.aspx,,,document_unavailable,,,False
a27bb4908112d236688d0ed8fd4a74dcaac59023958f2608deeb7a603273550e,marketscreener.com,2025,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://www.marketscreener.com/news/s-p-notches-record-high-close-as-data-keeps-rate-cut-views-intact-ce7d59d8de8af622,,Published on 09/04/2025 at 07:19 pm EDT - Modified on 09/04/2025 at 07:21 pm EDT,insufficient_context,,,False
679de0067dad218eb1b0f60d5141f8f45db43cf905665f9972c6edcdbc20db48,bramptonguardian.com,2025,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://www.bramptonguardian.com/news/canada-youth-unemployment/article_a61c9b49-bf0b-5b53-a49c-87a2f725776d.html,,,document_unavailable,,,False
3971850d00836d8a487c96f2128ac0ebd040bd5cee818d70c42939f90c377d57,marketpulse.com,2025,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://www.marketpulse.com/markets/market-wrap-for-the-north-american-session-september-4/,,"S. Non-Farm Payrolls release (check out our previews), alongside unemployment rate and wage data, whichwill dominate market sentiment.",retrieved_context,,,False
4a49bcb96efb6bb55f9f38cf1604ea718060122e35aaa7cce44cf4699c074e4e,stcatharinesstandard.ca,2025,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://www.stcatharinesstandard.ca/news/canada-youth-unemployment/article_440632b5-adbf-535c-b4ae-1e3d85e89b38.html,,,document_unavailable,,,False
5caab4991202569bf3f209a50d6851d4f2273ff4f3a314862ae786895ba62ded,theweek.in,2026,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://www.theweek.in/news/india/2026/08/05/will-cjp-fight-upcoming-elections-abhijeet-dipke-confirms-crucial-decision-after-core-team-meet.html,,© Copyright 2026 The Week Online. All rights reserved.,insufficient_context,,,False
c15f06edc3155a5fe7f3029128d4ca4c5a5a6f6053275a6a4ac9e49d321338d3,christianpost.com,2026,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://www.christianpost.com/voices/why-are-prices-still-so-high-tracing-it-back-to-one-root-cause.html,,,document_unavailable,,,False
f61e65730a7e0838181a51b7b5d50b138a551cc15b5bdcd9f442c88caeef2e8f,thesun.ng,2026,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://thesun.ng/obi-slams-tinubu-over-attacks-on-catholic-bishops/,,05 August 2026 12:45 pm WAT,insufficient_context,,,False
e2a8726e66aabb9c17236bdeb90ff6e6b1e1414ceeb5516d9c8aad8a8f9e6826,standardmedia.co.ke,2026,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://www.standardmedia.co.ke/rift-valley/article/2001554589/decline-in-lake-naivasha-fish-stocks-sparks-calls-for-annual-fishing-ban,,Subscribe to our newsletter and stay updated on the latest developments and special offers!,insufficient_context,,,False
9f8db6b75f5c0051eed87eb830e6e60dcf761759471b017beb84c5829dce74d7,lethbridgeherald.com,2026,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://lethbridgeherald.com/news/national-news/2026/09/04/heres-a-quick-glance-at-unemployment-rates-for-august-by-canadian-city/,,OTTAWA — The national unemployment rate was 6.,retrieved_context,,,False
9ef53dc18a11b1107a647161781fba5bcadad538e2e52200b5ef54cd0ab7ff3b,wsws.org,2026,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://www.wsws.org/en/articles/2026/09/04/nyjg-s04.html,,,document_unavailable,,,False
1e3cee9fa560ccfa1139252d0c3010e817db8c535a2c24090748cad47855310d,zerohedge.com,2026,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://www.zerohedge.com/markets/futures-yields-flat-ahead-august-jobs-report,,Such a result would be broadly in line with average job growth this year. The unemployment rate is seen holding at 4.,retrieved_context,,,False
b665673d306568e903dd6499c3bd5ff5f6b6ddde960b33fec5a2a94d9f6cdd36,moneycontrol.com,2026,WB_2747_UNEMPLOYMENT,"Unemployment, joblessness and closely connected labor-market policy as media subject matter; not an unemployment-rate observation.",https://www.moneycontrol.com/world/us-debt-keeps-climbing-is-the-bond-market-finally-losing-patience-article-14022849.html,,,document_unavailable,,,False
