case_id,token,year,source,original_url,recovered_url,identity_status,title,excerpt,evidence_sha256,human_label,reviewer_id,evidence_sufficiency,evidence_sufficiency_version,provenance,review_protocol_version,review_protocol_sha256
31ac5c5e5ed0addd87b857056bf3417ae61eeb100b20f12e920d961a498d8c70,PROTEST,2026,wgauradio.com,https://www.wgauradio.com/news/world/china-exerts-tight/N2XHJSQZLM3A7PQIPYODYFIF7I/,,identity_unresolved,,,4103cbed745cefefb7486ffdca6d69df35c1aac5108129a2e65616b9b5a47d4e,,,E0,1.0.0,"{""attempt_sha256"": ""3233f51e65c2559f4ea1dfca250a80ea1644e102fd4a5f0f9d007aab4f2a0344"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
047c79a632421b097cda2d2f7ba563c88af5ccf4b16a43b1e225b161e95a8fc3,FOOD_SECURITY,2015,farmweekly.com.au,http://www.farmweekly.com.au/news/agriculture/agribusiness/general-news/ag-could-fill-mining-gap-twiggy/2724586.aspx,https://www.farmweekly.com.au/news/agriculture/agribusiness/general-news/ag-could-fill-mining-gap-twiggy/2724586.aspx,identity_unresolved,,,524baf2d2d64fdf724f6901a3f51601cc8f24af2d23502b19dc9869bd4e4abb2,,,E0,1.0.0,"{""attempt_sha256"": ""96737ee7c373eab93d361379c7317163066d92e7899cb2f18c7bc392bb46a679"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
61c7c1dd513d1d62021d93228f909aef8a2d961f3e850dca97c21ac2b45a3642,FOOD_SECURITY,2015,oilprice.com,http://oilprice.com/Latest-Energy-News/World-News/Russian-Defiance-Could-Lead-To-A-Multipolar-World.html,https://oilprice.com/Latest-Energy-News/World-News/Russian-Defiance-Could-Lead-To-A-Multipolar-World.html,identity_confirmed,,Click Here for 150+ Global Oil Prices,09fb21d7d9f91382f10c879c8f0393aa9df9aca3a756e2f5a7a65a4039333566,,,E3,1.0.0,"{""attempt_sha256"": ""60818738dcd54dd09415f90a52e53cf2e9a4115c5d20000234cfe0c4751b025d"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
6689bed2ac9519ec158c1c29c09e24dade086173e67bbb48993b6b206162789a,FOOD_SECURITY,2015,baltimorestar.com,http://www.baltimorestar.com/index.php/sid/230687461,http://www.baltimorestar.com/index.php/sid/230687461,identity_unresolved,,,954d7f91472eee7aa76ebd72b0ecc8781207ea5b93c7672017af5862adf83cc2,,,E0,1.0.0,"{""attempt_sha256"": ""1116db3d26101060aea0d916498ef173858e044207a376938e77756866ef06e0"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
9b2f368a7645a4634586efe79c430c280247dd68fcd1621be524760596decef4,FOOD_SECURITY,2015,bignewsnetwork.com,http://www.bignewsnetwork.com/index.php/sid/230687461,,identity_unresolved,,,f6ace071ff9cd4a17fe723b0f6ebe022270c48d8d2d3389cbb78970153abb9cd,,,E0,1.0.0,"{""attempt_sha256"": ""7c913b1a01dfc68b9e270bdc780187daa7eef88d8946ff88e69cd73443ef18a8"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
1b60e13ed7c68022932bfda77c59528a839c5779392a5c0c28cd90b3ccd7f427,FOOD_SECURITY,2015,tipperarystar.ie,http://www.tipperarystar.ie/news/local-news/the-cormack-brothers-funeral-re-enacted-1-2263554,http://www.tipperarystar.ie/news/local-news/the-cormack-brothers-funeral-re-enacted-1-2263554,identity_unresolved,,,0b8cac4d9c4acad6bac5c99ad2c6034c675fa1fb5f176206b04d74760d9bf0c3,,,E0,1.0.0,"{""attempt_sha256"": ""668639edc96549bc222145291381f61701ae1247163f2464d081cce965f66d3d"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
d4d93915441c3205430867a65f863eb808d4b3a0c7146c3bf246c73f54d5a088,FOOD_SECURITY,2015,irishsun.com,http://www.irishsun.com/index.php/sid/230687461,,identity_unresolved,,,ba9eb4e4817586311b8c062530478d9152cc021ca859c527a9c276939e125aec,,,E0,1.0.0,"{""attempt_sha256"": ""30e88ee0b25a80a64abb930e1ba8c0b686e66940b7d22ec929916b57e8a8a280"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
c09ccb25337d66a3c7ab32fe5ef4f8aef1f15aefa7f6b35c168999aba92326ba,FOOD_SECURITY,2016,postandcourier.com,http://www.postandcourier.com/20160905/160909881/abroad-or-at-home-members-of-sc-congressional-delegation-stay-busy-this-summer,http://www.postandcourier.com/20160905/160909881/abroad-or-at-home-members-of-sc-congressional-delegation-stay-busy-this-summer,identity_unresolved,,,96d265a95367be7322f2f36bfae6774b32edd0884b42b7b99cb096ff0b714f82,,,E0,1.0.0,"{""attempt_sha256"": ""9fa30cf36240b9ada6d5a72a42c3c75b07f407b50efc412bfbe11d32d0a3b87c"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
fd2cbd0e4449fa4106c218c83ed290ae087dc85f4bcb6578ddd2d03f0552cf72,FOOD_SECURITY,2016,philippinetimes.com,http://www.philippinetimes.com/index.php/sid/247366745,http://www.philippinetimes.com/index.php/sid/247366745,identity_unresolved,,,6b09a473d866ef878d505cd5533ea8e765fb5d395dd5df79f2336d4f1c649f39,,,E0,1.0.0,"{""attempt_sha256"": ""597c644e162d046b01b014bab4056996b4adda04a4e14e48206ba584f7f7f109"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
a1965ca8bce4de67175294302f4bdb5960145e91cb6092cf0637de575baeb74b,FOOD_SECURITY,2016,1290wlby.com,http://www.1290wlby.com/news/could-this-fruit-solve-an-impending-chocolate-crisis/,http://www.1290wlby.com/news/could-this-fruit-solve-an-impending-chocolate-crisis/,identity_unresolved,,,83f0448a94e06729661a1508254287fe12ba7d89965b1eb58c2e8473d6789865,,,E0,1.0.0,"{""attempt_sha256"": ""168f6a37087a6e171fe0cb5f079df9981b693bc7fa7f9cab311b83fc10cfe8bc"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
0b1130f7ad0ae9a829493fa8ee618f5ba18266ca1170716068f36c46b3169e41,FOOD_SECURITY,2016,yorkshirepost.co.uk,http://www.yorkshirepost.co.uk/news/opinion/professor-brian-cantor-harnessing-power-of-our-universities-1-8105123,http://www.yorkshirepost.co.uk/news/opinion/professor-brian-cantor-harnessing-power-of-our-universities-1-8105123,identity_unresolved,,,dd0cd8fc14e10b06036c843e31cd7f365b3f94013c56f029d467eef942ceb767,,,E0,1.0.0,"{""attempt_sha256"": ""ce8eefb106d1394af0826cce8a0787629d1e71ae7dda58ab8dc7d0ff2130fb99"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
48f81f5d8b346a0f90f94f5e46cc0dd50b480a08364aa17f8f9361750c1a817d,FOOD_SECURITY,2016,lubbockonline.com,http://lubbockonline.com/world/2016-09-05/nigerian-military-some-officers-selling-arms-boko-haram,http://lubbockonline.com/world/2016-09-05/nigerian-military-some-officers-selling-arms-boko-haram,identity_unresolved,,,d42be6e51d6fe8c9cab878b951fcdfccd3e6cde105dd0b606f3254fa77b71233,,,E0,1.0.0,"{""attempt_sha256"": ""0bd4cc9651c9649ecd82e08c1426c0a027a445c2b580161fcd07c652e8368a9d"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
98dcd270cc12baf9fc6f795a688b8698f6c66e08ee717c343dc067db93490b4e,FOOD_SECURITY,2016,newsday.co.zw,https://www.newsday.co.zw/2016/09/05/mliswa-orders-zanu-pf-stop-vote-buying/,https://www.newsday.co.zw/2016/09/05/mliswa-orders-zanu-pf-stop-vote-buying/,identity_unresolved,,,99773cde803fbf91d27f61e88a10b7eb42d6aa577893739c2250456f35fcd65c,,,E0,1.0.0,"{""attempt_sha256"": ""314b08744f67bcdcbde70ad2d316ccd33b59e9c87889a7a48fc6d5f91a093ea9"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
d9412468aefbb2d17e23172a9a3ca49cea98b19afcb6a8b42f91e21c17046754,FOOD_SECURITY,2020,nytimes.com,https://www.nytimes.com/aponline/2020/09/05/world/africa/ap-un-united-nations-famine-threats.html,,identity_unresolved,,,9a32563969c262d68b8c0bd4cd98ede5f277504d893b5de75fb1bc0435391448,,,E0,1.0.0,"{""attempt_sha256"": ""620927197048057ba0565b602e2bb11dfaec8f104e01b830e8143a8522431a5c"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
edbc803ec616278c7558e78af730e80e569da4259c446e53115641ec1aa59408,FOOD_SECURITY,2020,reliefweb.int,https://reliefweb.int/report/zimbabwe/world-bank-supports-continued-health-services-provision-cylclone-idai-affected,https://reliefweb.int/report/zimbabwe/world-bank-supports-continued-health-services-provision-cylclone-idai-affected,identity_probable_manual_review_required,,,87e3d2e69244b77be2c48416691dca8103969b477af54587299acf23eaa71076,,,E0,1.0.0,"{""attempt_sha256"": ""887eddce9c61b08ad5af0d0060e08b80b2e20dc2b9e54cf884355bcebbdf1a0e"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
bd6e88ff1b6d512f5730b9368856f353b2e555d29cc5f777226dd686ab1f19da,FOOD_SECURITY,2020,sfgate.com,https://www.sfgate.com/news/article/World-s-loneliest-elephant-okayed-to-quit-zoo-15545114.php,https://www.sfgate.com/news/article/World-s-loneliest-elephant-okayed-to-quit-zoo-15545114.php,identity_unresolved,,,7d9e7d17c465eb133cd3a73d0f8267510bd7a40f978cf7e564896c7c386f6fb4,,,E0,1.0.0,"{""attempt_sha256"": ""a58809b0de3a827bcdda6841fc4cf5d2c9fec6160bedaf17670b86098643bcc6"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
a50918464bb45b26b992778dbaf6ea878961952b1045f12e98d467b78b0192fa,FOOD_SECURITY,2020,qt.com.au,https://www.qt.com.au/news/top-aussie-doctors-dash-to-save-babies-in-new-covi/4093371/,https://www.couriermail.com.au/news/queensland//news-story/c09a660802abf261691ca1f9ce63b357,identity_unresolved,,,8aff0836b89a0b2a4ba6dad02e639ec5a6aeb8c46682c0a7d36bce62f33ae2a6,,,E0,1.0.0,"{""attempt_sha256"": ""298c7c5285d6a6e1c69a2e9dbcdef889a1ef57e41cec00778ad6cedd4072b14f"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
1ca0d9908da30880e8ddfc4294de49c9457170df4ffe31ce552f7691158baca3,FOOD_SECURITY,2020,sandiegouniontribune.com,https://www.sandiegouniontribune.com/news/nation-world/story/2020-09-05/worlds-loneliest-elephant-okayed-to-quit-zoo-for-new-life,,identity_unresolved,,,08cc2ef77cf0a39592d4b9a8838c7e497f96f023fda77179ec1dbc1d6caad2f5,,,E0,1.0.0,"{""attempt_sha256"": ""a76c095215b257eb44295b22c72bd88877c1b0110ab35e9b3a1318833dec2357"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
aea5635522e9f2d9acf16ec8b73ffcf61d002b111b575b1a5aac0fe5e81311cb,FOOD_SECURITY,2020,ballinaadvocate.com.au,https://www.ballinaadvocate.com.au/news/top-aussie-doctors-dash-to-save-babies-in-new-covi/4093371/,https://www.dailytelegraph.com.au/news/nsw//news-story/c09a660802abf261691ca1f9ce63b357,identity_unresolved,,,6a2d0af26b18723cb615f820ce82102b9e25d139e3010c1a905924cb3df74849,,,E0,1.0.0,"{""attempt_sha256"": ""2da0679a7042fa17817385fc644d4999516325a979bd82f75c4acca047917f3f"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
46f6c00d1367e3bd073f44a6748bdebf0ce2fa9dd68f9411fed8a6abd03872b5,FOOD_SECURITY,2023,allafrica.com,https://allafrica.com/stories/202309050672.html,https://allafrica.com/stories/202309050672.html,identity_unresolved,,,9a2cac16b9006939bc07be7eee3fe4fffd2860d2e04c06085aced43df4c19718,,,E0,1.0.0,"{""attempt_sha256"": ""2e436eafe861d4ff1db6c4b0c307b12aedab72dbf8a58934ee80d372b8ea0344"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
84d8009c0fa61a71aa29ba881f56454fd1eed6fc52e7eba74e3ce547c053431b,FOOD_SECURITY,2023,kitco.com,https://www.kitco.com/news/2023-09-05/Latest-market-sensitive-news-and-views-Sept-5.html,https://www.kitco.com/news/2023-09-05/Latest-market-sensitive-news-and-views-Sept-5.html,identity_unresolved,,,2119808aacadd68ff5dbe3fb9738cfd998f29f308dfddc1c1e9eabe8265d3d5b,,,E0,1.0.0,"{""attempt_sha256"": ""5ed77c21a238812f04a356aa5d1d578824f6260aa44a149161ceebe95359ca3c"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
8211f8d16be8d7eabddd806e639073a8af280b83a620d70bb5fa094b1a2d9433,FOOD_SECURITY,2023,rabble.ca,https://rabble.ca/political-action/why-is-mpp-sylvia-jones-hiding-from-dufferin-caledon-constituents/,https://rabble.ca/political-action/why-is-mpp-sylvia-jones-hiding-from-dufferin-caledon-constituents/,identity_unresolved,,,acd215505ea6f497d579a0212fb2eb58f9fcc769e6ce573224b60eb9ac4c4b6a,,,E0,1.0.0,"{""attempt_sha256"": ""bf46bd703fe85c463f6f8519b69df2f6ce7fd879dbd3e47f24f83d6964fae641"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
9dabe88f50f13946b4300f59fdf7e38a77f14607faf2ea0e327be8da96bd3a95,FOOD_SECURITY,2023,abc13.com,https://abc13.com/millions-of-dollars-pledged-as-africas-landmark-climate-summit-ent/13738625/,https://abc13.com/post/millions-of-dollars-pledged-as-africas-landmark-climate-summit-ent/13738625/?userab=kfsn_content_recs-582*variant_a_control_kfsn-2512%2Ckabc_content_recs-577*variant_c_trending-2482%2Cwls_content_recs-584*variant_b_trending_wls-2517%2Cwtvd_content_recs-585*variant_b_trending_wtvd-2519%2Cktrk_content_recs-587*variant_b_trending_ktrk-2523%2Cwpvi_content_recs-586*variant_b_trending_wpvi-2521%2Cotv_web_content_rec-539*variant_c_trending-2268%2Cotv_web_topic-580*variant_b_topic_redesign-2509%2Cfollow_abcnews_otv_on_google-654*variant_a_control-3493%2Cotv_search_page_design_unification-546*variant_b_search_redesign-2300%2Cvertical_video_web-519*control-2163%2Cabcn_popular_reads_exp_followup-648*variant_c_autotagswpopularity-3458%2Cotv_mobile_web_content_recs-639*variant_a_control-3429%2Ckgo_content_recs-583*variant_a_control_kgo-2514%2Cotvlink_abcnnav-576*variant_a_control-2478,identity_mismatch,,,ec262f241410d9bfa57fecbe9cd2d1a7952549d3f58268b860f0e5fe3757d743,,,E0,1.0.0,"{""attempt_sha256"": ""6ad4fc7e8e8e06b4610c90185d044e0f6fda2d1f4a3880313413d4d1dc94555c"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
eb1ebf5f941b79628ac2d4238285747436e9d2f612f92e5bba43c89c9187815d,FOOD_SECURITY,2023,saudigazette.com.sa,https://saudigazette.com.sa/article/635545/World/Asia/Afghanistan-WFP-forced-to-cut-food-aid-for-2-million-more,https://saudigazette.com.sa/article/635545/World/Asia/Afghanistan-WFP-forced-to-cut-food-aid-for-2-million-more,identity_mismatch,,,c02ffec0238bd9eca9f5c90339468fcd2338f3bc36e80c8bf043928fbb8f53cd,,,E0,1.0.0,"{""attempt_sha256"": ""a94319cc0d00027c85a955342621aaed6a76cb84943315fb5addc6b19503ebf8"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
d2f2429cee105b038986907bf31559586cc4566054cb47243d461c62a86e6f1a,FOOD_SECURITY,2023,people.com,https://people.com/loneliest-lion-rescued-closed-zoo-moved-south-africa-sanctuary-7965449,,identity_unresolved,,,e8b59addc144e18d5d0cd54d1dd13c9ec188c6aad9abbf5c6a7dd76a198c3869,,,E0,1.0.0,"{""attempt_sha256"": ""bdc4b6d16d567476eb042aba22bf3908e0b3730d38b083c0321f41d4c3d23d02"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
5235c5fb13f9eb1a18d1b3c65a597416893512972ee99b1b011fb6a08604b7d2,FOOD_SECURITY,2025,wsvn.com,https://wsvn.com/news/local/broward/humana-foundation-and-feeding-south-florida-team-up-to-help-feed-struggling-families-in-south-florida/,,identity_unresolved,,,c851f592657bfc4879aef88f32d9d9256c23ec9e9cfcc0161e727d63af37bb2b,,,E0,1.0.0,"{""attempt_sha256"": ""d86ec428ac1a3597c2a4c6669524e8004e8b9675556702d3f85c7abb46aee949"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
52beabf9e44844f154b94b379536c409e258c65970f90f96d461f3eb5d5db168,FOOD_SECURITY,2025,thebusinessjournal.com,https://thebusinessjournal.com/the-latest-doj-investigates-mortgage-fraud-claims-against-federal-reserve-governor-ap-source-says/,https://thebusinessjournal.com/the-latest-doj-investigates-mortgage-fraud-claims-against-federal-reserve-governor-ap-source-says/,identity_unresolved,,,428b795e300647d89324238f62554af5ac10d91719407bdbcaf794b1869776a4,,,E0,1.0.0,"{""attempt_sha256"": ""414524f6db42d0ea9fa94d2441963046a1a9daf04b68abb4b5a4e9f0f1c1ade2"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
9443d204438f5a3213b4c7b39aec856ba8ae66e5a2d383b5e89817bb4a6b1cc5,FOOD_SECURITY,2025,visayandailystar.com,https://visayandailystar.com/gmo-ordinance-to-harmonize-with-national-policy-capitol/,https://visayandailystar.com/gmo-ordinance-to-harmonize-with-national-policy-capitol/,identity_confirmed,,• GILBERT P. BAYORAN,30bd5c31deebba05204922ea79d3ecf3ed6537afe41363f6a979a266320b14b0,,,E3,1.0.0,"{""attempt_sha256"": ""47694cab3e35eeac999ca326ca02103d615b0f9721cc5922c03c6cc54877c28a"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
f31c1dbff865c47537ab55a4e0b1337ed1b9e437f55ed691767e871660b539cf,FOOD_SECURITY,2025,dailyexcelsior.com,https://www.dailyexcelsior.com/five-things-everyone-should-know-about-weight-loss/,,identity_unresolved,,,6da546d61ad41ab2edf63557578df3a9ad990253a90dcc2349214b4db7ea6b95,,,E0,1.0.0,"{""attempt_sha256"": ""48994e019878b18e2da8099d67c8eca2c1a0efb464e0ebd8353b9c5e53079a19"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
bd15553ad11249ff596865b3989d098c94ada012f3e1d97e68f7dfc2883d246a,FOOD_SECURITY,2025,wctv.tv,https://www.wctv.tv/2025/09/04/give-them-access-new-grocery-store-griffin-heights-aims-develop-local-economy/,https://www.wctv.tv/2025/09/04/give-them-access-new-grocery-store-griffin-heights-aims-develop-local-economy/,identity_probable_manual_review_required,,,2f522770e682996aee3368fa1158fef779f9ce39eb5646ee20f111d9a2dd5301,,,E0,1.0.0,"{""attempt_sha256"": ""79401a4106442901702d388d1b4433e8d583efe1b099639d40797ed9568c1c26"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
a788149d055b5e249b988a352aece041a8a378d686f2d3422cc8173c79778a2e,FOOD_SECURITY,2025,newsghana.com.gh,https://www.newsghana.com.gh/ghana-onion-farmers-push-for-import-restrictions-amid-market-struggles/,https://www.newsghana.com.gh/ghana-onion-farmers-push-for-import-restrictions-amid-market-struggles/,identity_unresolved,,,a40ba4ff6241dbaa1e43da0afab6270e60c7b949060c532e7c3f6f8c595ddb01,,,E0,1.0.0,"{""attempt_sha256"": ""32304b5704eb84424856dbd21ce20d1ab6b442c8ecc3161ed37de8ae10113bb9"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
d4facc7536d0904dae31b96da58d3aafe83cc7277de6d082519d89db9a492f95,FOOD_SECURITY,2026,bworldonline.com,https://bworldonline.com/economy/2026/08/05/768390/philguarantee-covered-agri-loans-up-43-in-first-half/,,identity_unresolved,,,51be0b11809059c99376a6c251233dc2a45a6fef80aa005f9ba5a573a2d390d0,,,E0,1.0.0,"{""attempt_sha256"": ""2f2dd14ba7eb596cb857f51b13a319110f0e3ad144b9657bf9c402ccf45e6fee"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
544d11e2fe2d02e978eb4f6c4e4910a4ca5acd309033e115b587195de2e5b7a1,FOOD_SECURITY,2026,prospect.org,https://prospect.org/2026/08/05/latin-america-hondurasgate-trump-bringing-back-imperialism/,https://prospect.org/2026/08/05/latin-america-hondurasgate-trump-bringing-back-imperialism/,identity_confirmed,,"A relentless embargo of Cuba has the island on the brink of economic collapse, if not starvation.",e9d07c4ea9aa2f73f409f2270297b843554d3102238d7a93be28f751c542b7be,,,E3,1.0.0,"{""attempt_sha256"": ""84607c0605e06719ad0b17b2f8dfad0524d723b599f2b976b7f96a0b450644f9"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
35754b2652d28b45330611710c88b9112668eca35b7f5aac581f6ca4020de303,FOOD_SECURITY,2026,hindustantimes.com,https://www.hindustantimes.com/ht-insight/international-affairs/strategic-imperatives-for-india-amid-pakistans-domestic-turmoil-101785929830615.html,https://www.hindustantimes.com/ht-insight/international-affairs/strategic-imperatives-for-india-amid-pakistans-domestic-turmoil-101785929830615.html,identity_unresolved,,,a78fca4757907876b47e578e393b8b5c9b50c9b6d9c465e0c93c5af38067ddeb,,,E0,1.0.0,"{""attempt_sha256"": ""f2410463f14a1533dd8dae93fc4e3439ec9de1bac3215ac98de03b37b9e461a7"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
59c9df3a2eadb41ed8052c7036c763e8fd9d462f6ba8bc2767ac260ad23f8b4d,FOOD_SECURITY,2026,wyomingnews.com,https://www.wyomingnews.com/laramieboomerang/laramieboomerang/news/fremont-county-orchardist-sees-an-empty-harvest/article_a03ed221-c822-4beb-8640-813cc891be34.html,https://www.wyomingnews.com/laramieboomerang/laramieboomerang/news/fremont-county-orchardist-sees-an-empty-harvest/article_a03ed221-c822-4beb-8640-813cc891be34.html,identity_unresolved,,,b7a44773077556f97cbb23fbb34b0f93e2144210ce4a0976793287657fd0b82c,,,E0,1.0.0,"{""attempt_sha256"": ""689ba6b2ec19fd800de1d1f8d2e7e39c9b6ca21eedfb608b868bfb6eb1594da6"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
374a5d91e1d48f34c1c096ce025537660995161964315da7473ebfd68cf8d2ca,FOOD_SECURITY,2026,latimes.com,https://www.latimes.com/entertainment-arts/business/story/2026-08-05/disneyland-magic-united-parental-leave-contract-negotiations,https://www.latimes.com/entertainment-arts/business/story/2026-08-05/disneyland-magic-united-parental-leave-contract-negotiations,identity_confirmed,,The Happiest Place on Earth is going to cost you more if you show up hungry.,7c0a73ff39a7d5723dc96472e125deaa43ade7e50e17b24b111485910e6a0c44,,,E3,1.0.0,"{""attempt_sha256"": ""c660ec50b1fad8c5aa15cdd8566a29d95efb8f9b3a2383d6d1e31cc6974056b5"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
41b9e1bec9ffb39b62800d4e37d7e0e99aabc08844d46db718de9b4584993d36,FOOD_SECURITY,2026,theglobeandmail.com,https://www.theglobeandmail.com/business/article-bc-manitoba-regional-food-terminals-trade-war-grocery-prices/,,identity_unresolved,,,7e46f11c018cc38c291ef58a9e38edb2fada9e83fefcc7b19dcda3cba52ce00a,,,E0,1.0.0,"{""attempt_sha256"": ""ce9ecc8658ff1c3848419e26a5eb7883628afb6a54ba71b1be632a7df834a072"", ""baseline"": ""f7073ab51e4eb0195fa740a38e96c2a945453602""}",1.0.1,248d3ba99e329f1701ca54693b7d593c2182fc4f06515f659bfc83ee2e163e8d
